Scenario,ScenName,County,Activity,Year,Median,CI_High,CI_Low
1,Lim,Garfield,grass,13,-1.52E-05,-1.27E-05,-1.75E-05
1,Lim,Garfield,grass,14,-1.51E-05,-1.26E-05,-1.74E-05
1,Lim,Garfield,grass,15,-1.51E-05,-1.27E-05,-1.76E-05
1,Lim,Garfield,grass,16,-1.52E-05,-1.28E-05,-1.78E-05
1,Lim,Garfield,grass,17,-1.51E-05,-1.28E-05,-1.76E-05
1,Lim,Garfield,grass,18,-1.51E-05,-1.28E-05,-1.75E-05
1,Lim,Garfield,grass,19,-1.53E-05,-1.28E-05,-1.79E-05
1,Lim,Garfield,grass,20,-1.53E-05,-1.24E-05,-1.76E-05
1,Lim,Garfield,grass,21,-1.50E-05,-1.26E-05,-1.76E-05
1,Lim,Garfield,grass,22,-1.50E-05,-1.27E-05,-1.75E-05
1,Lim,Garfield,grass,23,-1.53E-05,-1.28E-05,-1.79E-05
1,Lim,Garfield,grass,24,-1.52E-05,-1.26E-05,-1.78E-05
1,Lim,Garfield,grass,25,-1.50E-05,-1.25E-05,-1.75E-05
1,Lim,Garfield,grass,26,-1.52E-05,-1.26E-05,-1.77E-05
1,Lim,Garfield,grass,27,-1.52E-05,-1.28E-05,-1.76E-05
1,Lim,Garfield,grass,28,-1.52E-05,-1.27E-05,-1.76E-05
1,Lim,Garfield,grass,29,-1.52E-05,-1.28E-05,-1.78E-05
1,Lim,Garfield,grass,30,-1.51E-05,-1.25E-05,-1.77E-05
1,Lim,Garfield,grass,31,-1.51E-05,-1.28E-05,-1.75E-05
1,Lim,Garfield,ifm,1,-0.0013261,-0.0011373,-0.0015374
1,Lim,Garfield,ifm,2,-0.0026937,-0.0023123,-0.0030837
1,Lim,Garfield,ifm,3,-0.0041015,-0.0035011,-0.0047342
1,Lim,Garfield,ifm,4,-0.0055174,-0.0046713,-0.0063857
1,Lim,Garfield,ifm,5,-0.0070276,-0.0059236,-0.0081213
1,Lim,Garfield,ifm,6,-0.0084662,-0.0071448,-0.0098093
1,Lim,Garfield,ifm,7,-0.010015,-0.0083166,-0.0115409
1,Lim,Garfield,ifm,8,-0.0115826,-0.0096491,-0.0135949
1,Lim,Garfield,ifm,9,-0.0129875,-0.0106477,-0.0151641
1,Lim,Garfield,ifm,10,-0.0147148,-0.0120826,-0.0172078
1,Lim,Garfield,ifm,11,-0.0149736,-0.0120528,-0.0179481
1,Lim,Garfield,ifm,12,-0.0153214,-0.0122963,-0.0181017
1,Lim,Garfield,ifm,13,-0.0155052,-0.0121235,-0.018694
1,Lim,Garfield,ifm,14,-0.0157101,-0.0125155,-0.0190548
1,Lim,Garfield,ifm,15,-0.0160572,-0.0122124,-0.0195728
1,Lim,Garfield,ifm,16,-0.0161036,-0.0123341,-0.0201022
1,Lim,Garfield,ifm,17,-0.016336,-0.0122823,-0.0207367
1,Lim,Garfield,ifm,18,-0.0165872,-0.0122515,-0.0208358
1,Lim,Garfield,ifm,19,-0.0167972,-0.01254,-0.0210206
1,Lim,Garfield,ifm,20,-0.0168717,-0.0126674,-0.0213809
1,Lim,Garfield,ifm,21,-0.0171235,-0.0126536,-0.0219063
1,Lim,Garfield,ifm,22,-0.017349,-0.0125182,-0.0221678
1,Lim,Garfield,ifm,23,-0.0174545,-0.012469,-0.0222192
1,Lim,Garfield,ifm,24,-0.017704,-0.0127777,-0.0224629
1,Lim,Garfield,ifm,25,-0.0176784,-0.0125441,-0.0234102
1,Lim,Garfield,ifm,26,-0.0176858,-0.0124628,-0.0231738
1,Lim,Garfield,ifm,27,-0.0178629,-0.0123313,-0.0229382
1,Lim,Garfield,ifm,28,-0.0180764,-0.0123943,-0.0234868
1,Lim,Garfield,ifm,29,-0.0184026,-0.0129542,-0.0237201
1,Lim,Garfield,ifm,30,-0.0183461,-0.0124045,-0.0234775
1,Lim,Garfield,ifm,31,-0.0187375,-0.0129136,-0.0243047
1,Lim,Garfield,reforest,1,-0.0004005,-0.0000724,-0.0011193
1,Lim,Garfield,reforest,2,-0.0008436,-0.0002185,-0.0017264
1,Lim,Garfield,reforest,3,-0.0013374,-0.0004669,-0.0023574
1,Lim,Garfield,reforest,4,-0.001654,-0.000665,-0.0029368
1,Lim,Garfield,reforest,5,-0.0020371,-0.0010383,-0.0032746
1,Lim,Garfield,reforest,6,-0.0025754,-0.001324,-0.003859
1,Lim,Garfield,reforest,7,-0.003015,-0.0017383,-0.0043371
1,Lim,Garfield,reforest,8,-0.0034934,-0.0020001,-0.0047622
1,Lim,Garfield,reforest,9,-0.0038745,-0.0022285,-0.0050738
1,Lim,Garfield,reforest,10,-0.0042196,-0.0025112,-0.0053402
1,Lim,Garfield,reforest,11,-0.0042971,-0.0025328,-0.0055064
1,Lim,Garfield,reforest,12,-0.0043529,-0.00264,-0.0055079
1,Lim,Garfield,reforest,13,-0.0043765,-0.0026416,-0.0055844
1,Lim,Garfield,reforest,14,-0.0044572,-0.002659,-0.005577
1,Lim,Garfield,reforest,15,-0.0044646,-0.0026963,-0.0056856
1,Lim,Garfield,reforest,16,-0.0052006,-0.0032296,-0.0066217
1,Lim,Garfield,reforest,17,-0.0058979,-0.0040281,-0.0077793
1,Lim,Garfield,reforest,18,-0.0065068,-0.0044219,-0.0086109
1,Lim,Garfield,reforest,19,-0.0071467,-0.0053273,-0.0095489
1,Lim,Garfield,reforest,20,-0.0078841,-0.0058885,-0.0102543
1,Lim,Garfield,reforest,21,-0.0083835,-0.0064033,-0.0111987
1,Lim,Garfield,reforest,22,-0.0088712,-0.0070555,-0.0118572
1,Lim,Garfield,reforest,23,-0.0094552,-0.0075252,-0.0122981
1,Lim,Garfield,reforest,24,-0.0099887,-0.0079994,-0.0128255
1,Lim,Garfield,reforest,25,-0.010517,-0.008517,-0.0132653
1,Lim,Garfield,reforest,26,-0.010772,-0.0087617,-0.0134826
1,Lim,Garfield,reforest,27,-0.0109164,-0.0090339,-0.0134172
1,Lim,Garfield,reforest,28,-0.0110405,-0.0091205,-0.013568
1,Lim,Garfield,reforest,29,-0.0112715,-0.0091666,-0.01381
1,Lim,Garfield,reforest,30,-0.011381,-0.0093604,-0.0139427
1,Lim,Garfield,reforest,31,-0.0115556,-0.0094773,-0.0140579
1,Lim,Garfield,rref,1,-0.0000011,-0.000001,-0.0000011
1,Lim,Garfield,rref,2,-0.0000031,-0.000003,-0.0000033
1,Lim,Garfield,rref,3,-0.0000061,-0.0000058,-0.0000064
1,Lim,Garfield,rref,4,-0.00001,-0.0000095,-0.0000104
1,Lim,Garfield,rref,5,-0.0000146,-0.0000138,-0.0000153
1,Lim,Garfield,rref,6,-0.0000199,-0.0000189,-0.000021
1,Lim,Garfield,rref,7,-0.000026,-0.0000247,-0.0000272
1,Lim,Garfield,rref,8,-0.0000326,-0.000031,-0.0000341
1,Lim,Garfield,rref,9,-0.0000398,-0.0000378,-0.0000417
1,Lim,Garfield,rref,10,-0.0000476,-0.0000453,-0.0000499
1,Lim,Garfield,rref,11,-0.0000548,-0.0000523,-0.0000574
1,Lim,Garfield,rref,12,-0.0000613,-0.0000584,-0.0000642
1,Lim,Garfield,rref,13,-0.0000675,-0.0000643,-0.0000708
1,Lim,Garfield,rref,14,-0.0000732,-0.0000696,-0.0000767
1,Lim,Garfield,rref,15,-0.0000785,-0.0000744,-0.0000823
1,Lim,Garfield,rref,16,-0.0000833,-0.0000794,-0.0000875
1,Lim,Garfield,rref,17,-0.0000878,-0.0000835,-0.0000921
1,Lim,Garfield,rref,18,-0.0000919,-0.0000873,-0.0000967
1,Lim,Garfield,rref,19,-0.0000958,-0.000091,-0.0001003
1,Lim,Garfield,rref,20,-0.0000994,-0.0000941,-0.0001042
1,Lim,Garfield,rref,21,-0.0001025,-0.0000975,-0.0001076
1,Lim,Garfield,rref,22,-0.0001059,-0.0001003,-0.0001109
1,Lim,Garfield,rref,23,-0.0001085,-0.0001031,-0.0001139
1,Lim,Garfield,rref,24,-0.000111,-0.0001052,-0.0001166
1,Lim,Garfield,rref,25,-0.0001135,-0.0001079,-0.0001191
1,Lim,Garfield,rref,26,-0.0001156,-0.0001103,-0.0001217
1,Lim,Garfield,rref,27,-0.0001178,-0.0001125,-0.0001242
1,Lim,Garfield,rref,28,-0.0001196,-0.0001142,-0.0001256
1,Lim,Garfield,rref,29,-0.0001213,-0.0001153,-0.0001276
1,Lim,Garfield,rref,30,-0.000123,-0.0001164,-0.0001295
1,Lim,Garfield,rref,31,-0.0001244,-0.0001186,-0.0001304
1,Lim,Garfield,sage,1,0,0,0
1,Lim,Garfield,sage,2,0,0,0
1,Lim,Garfield,sage,3,0,0,0
1,Lim,Garfield,sage,4,0,0,0
1,Lim,Garfield,sage,5,0,0,0
1,Lim,Garfield,sage,6,0,0,0
1,Lim,Garfield,sage,7,0,0,0
1,Lim,Garfield,sage,8,0,0,0
1,Lim,Garfield,sage,9,0,0,0
1,Lim,Garfield,sage,10,0,0,0
1,Lim,Garfield,sage,11,0,0,0
1,Lim,Garfield,sage,12,0,0,0
1,Lim,Garfield,sage,13,0,0,0
1,Lim,Garfield,sage,14,0,0,0
1,Lim,Garfield,sage,15,0,0,0
1,Lim,Garfield,sage,16,0,0,0
1,Lim,Garfield,sage,17,0,0,0
1,Lim,Garfield,sage,18,0,0,0
1,Lim,Garfield,sage,19,0,0,0
1,Lim,Garfield,sage,20,0,0,0
1,Lim,Garfield,sage,21,0,0,0
1,Lim,Garfield,sage,22,0,0,0
1,Lim,Garfield,sage,23,0,0,0
1,Lim,Garfield,sage,24,0,0,0
1,Lim,Garfield,sage,25,0,0,0
1,Lim,Garfield,sage,26,0,0,0
1,Lim,Garfield,sage,27,0,0,0
1,Lim,Garfield,sage,28,0,0,0
1,Lim,Garfield,sage,29,0,0,0
1,Lim,Garfield,sage,30,0,0,0
1,Lim,Garfield,sage,31,0,0,0
1,Lim,Garfield,tide,1,0,0,0
1,Lim,Garfield,tide,2,0,0,0
1,Lim,Garfield,tide,3,0,0,0
1,Lim,Garfield,tide,4,0,0,0
1,Lim,Garfield,tide,5,0,0,0
1,Lim,Garfield,tide,6,0,0,0
1,Lim,Garfield,tide,7,0,0,0
1,Lim,Garfield,tide,8,0,0,0
1,Lim,Garfield,tide,9,0,0,0
1,Lim,Garfield,tide,10,0,0,0
1,Lim,Garfield,tide,11,0,0,0
1,Lim,Garfield,tide,12,0,0,0
1,Lim,Garfield,tide,13,0,0,0
1,Lim,Garfield,tide,14,0,0,0
1,Lim,Garfield,tide,15,0,0,0
1,Lim,Garfield,tide,16,0,0,0
1,Lim,Garfield,tide,17,0,0,0
1,Lim,Garfield,tide,18,0,0,0
1,Lim,Garfield,tide,19,0,0,0
1,Lim,Garfield,tide,20,0,0,0
1,Lim,Garfield,tide,21,0,0,0
1,Lim,Garfield,tide,22,0,0,0
1,Lim,Garfield,tide,23,0,0,0
1,Lim,Garfield,tide,24,0,0,0
1,Lim,Garfield,tide,25,0,0,0
1,Lim,Garfield,tide,26,0,0,0
1,Lim,Garfield,tide,27,0,0,0
1,Lim,Garfield,tide,28,0,0,0
1,Lim,Garfield,tide,29,0,0,0
1,Lim,Garfield,tide,30,0,0,0
1,Lim,Garfield,tide,31,0,0,0
1,Lim,Grant,ACF,1,0,0,0
1,Lim,Grant,ACF,2,0,0,0
1,Lim,Grant,ACF,3,0,0,0
1,Lim,Grant,ACF,4,0,0,0
1,Lim,Grant,ACF,5,0,0,0
1,Lim,Grant,ACF,6,0,0,0
1,Lim,Grant,ACF,7,0,0,0
1,Lim,Grant,ACF,8,0,0,0
1,Lim,Grant,ACF,9,0,0,0
1,Lim,Grant,ACF,10,0,0,0
1,Lim,Grant,ACF,11,0,0,0
1,Lim,Grant,ACF,12,0,0,0
1,Lim,Grant,ACF,13,0,0,0
1,Lim,Grant,ACF,14,0,0,0
1,Lim,Grant,ACF,15,0,0,0
1,Lim,Grant,ACF,16,0,0,0
1,Lim,Grant,ACF,17,0,0,0
1,Lim,Grant,ACF,18,0,0,0
1,Lim,Grant,ACF,19,0,0,0
1,Lim,Grant,ACF,20,0,0,0
1,Lim,Grant,ACF,21,0,0,0
1,Lim,Grant,ACF,22,0,0,0
1,Lim,Grant,ACF,23,0,0,0
1,Lim,Grant,ACF,24,0,0,0
1,Lim,Grant,ACF,25,0,0,0
1,Lim,Grant,ACF,26,0,0,0
1,Lim,Grant,ACF,27,0,0,0
1,Lim,Grant,ACF,28,0,0,0
1,Lim,Grant,ACF,29,0,0,0
1,Lim,Grant,ACF,30,0,0,0
1,Lim,Grant,ACF,31,0,0,0
1,Lim,Grant,ag,1,-0.0011147,-0.0007087,-0.0015206
1,Lim,Grant,ag,2,-0.0022445,-0.0014891,-0.0029972
1,Lim,Grant,ag,3,-0.0033373,-0.0021326,-0.0045511
1,Lim,Grant,ag,4,-0.0044337,-0.0028364,-0.0060625
1,Lim,Grant,ag,5,-0.0055764,-0.0035989,-0.0075407
1,Lim,Grant,ag,6,-0.0067181,-0.0043418,-0.0091107
1,Lim,Grant,ag,7,-0.0077761,-0.005112,-0.0106929
1,Lim,Grant,ag,8,-0.0087978,-0.0056675,-0.0119108
1,Lim,Grant,ag,9,-0.0100273,-0.0062545,-0.0134362
1,Lim,Grant,ag,10,-0.011064,-0.0071988,-0.0151547
1,Lim,Grant,ag,11,-0.0112791,-0.0073822,-0.015057
1,Lim,Grant,ag,12,-0.011281,-0.007171,-0.0150368
1,Lim,Grant,ag,13,-0.0111107,-0.0070076,-0.0151051
1,Lim,Grant,ag,14,-0.0111572,-0.0070168,-0.0153238
1,Lim,Grant,ag,15,-0.0112809,-0.0070153,-0.0151595
1,Lim,Grant,ag,16,-0.0111226,-0.0071846,-0.0151702
1,Lim,Grant,ag,17,-0.0111615,-0.0076749,-0.0149399
1,Lim,Grant,ag,18,-0.0112194,-0.0072885,-0.0148896
1,Lim,Grant,ag,19,-0.010993,-0.0071147,-0.015019
1,Lim,Grant,ag,20,-0.011,-0.0069896,-0.015261
1,Lim,Grant,ag,21,-0.0113032,-0.00727,-0.0149587
1,Lim,Grant,ag,22,-0.0111834,-0.0073553,-0.0150244
1,Lim,Grant,ag,23,-0.011273,-0.0072729,-0.015274
1,Lim,Grant,ag,24,-0.0111696,-0.0071052,-0.0149415
1,Lim,Grant,ag,25,-0.011224,-0.0072131,-0.0152921
1,Lim,Grant,ag,26,-0.0111926,-0.0073623,-0.0154711
1,Lim,Grant,ag,27,-0.0112277,-0.0071565,-0.0149702
1,Lim,Grant,ag,28,-0.0110597,-0.0071346,-0.0151015
1,Lim,Grant,ag,29,-0.0112303,-0.0069009,-0.0150804
1,Lim,Grant,ag,30,-0.0111663,-0.007198,-0.0151887
1,Lim,Grant,ag,31,-0.011022,-0.0070953,-0.0149908
1,Lim,Grant,grass,1,-9.00E-07,-7.00E-07,-1.00E-06
1,Lim,Grant,grass,2,-1.80E-06,-1.50E-06,-2.10E-06
1,Lim,Grant,grass,3,-2.70E-06,-2.20E-06,-3.10E-06
1,Lim,Grant,grass,4,-3.60E-06,-3.00E-06,-4.20E-06
1,Lim,Grant,grass,5,-4.50E-06,-3.80E-06,-5.20E-06
1,Lim,Grant,grass,6,-5.40E-06,-4.50E-06,-6.30E-06
1,Lim,Grant,grass,7,-6.30E-06,-5.30E-06,-7.30E-06
1,Lim,Grant,grass,8,-7.20E-06,-6.00E-06,-8.40E-06
1,Lim,Grant,grass,9,-8.10E-06,-6.80E-06,-9.40E-06
1,Lim,Grant,grass,10,-9.00E-06,-7.40E-06,-1.05E-05
1,Lim,Grant,grass,11,-9.00E-06,-7.50E-06,-1.04E-05
1,Lim,Grant,grass,12,-9.00E-06,-7.40E-06,-1.04E-05
1,Lim,Grant,grass,13,-9.00E-06,-7.50E-06,-1.04E-05
1,Lim,Grant,grass,14,-9.00E-06,-7.50E-06,-1.06E-05
1,Lim,Grant,grass,15,-8.90E-06,-7.40E-06,-1.04E-05
1,Lim,Grant,grass,16,-9.00E-06,-7.60E-06,-1.06E-05
1,Lim,Grant,grass,17,-9.00E-06,-7.60E-06,-1.04E-05
1,Lim,Grant,grass,18,-9.00E-06,-7.60E-06,-1.05E-05
1,Lim,Grant,grass,19,-9.00E-06,-7.50E-06,-1.04E-05
1,Lim,Grant,grass,20,-9.00E-06,-7.50E-06,-1.05E-05
1,Lim,Grant,grass,21,-9.00E-06,-7.60E-06,-1.05E-05
1,Lim,Grant,grass,22,-9.00E-06,-7.50E-06,-1.05E-05
1,Lim,Grant,grass,23,-9.00E-06,-7.50E-06,-1.05E-05
1,Lim,Grant,grass,24,-9.00E-06,-7.60E-06,-1.05E-05
1,Lim,Grant,grass,25,-8.90E-06,-7.50E-06,-1.04E-05
1,Lim,Grant,grass,26,-9.00E-06,-7.50E-06,-1.05E-05
1,Lim,Grant,grass,27,-9.00E-06,-7.60E-06,-1.03E-05
1,Lim,Grant,grass,28,-9.00E-06,-7.50E-06,-1.05E-05
1,Lim,Grant,grass,29,-9.00E-06,-7.60E-06,-1.04E-05
1,Lim,Grant,grass,30,-9.00E-06,-7.60E-06,-1.04E-05
1,Lim,Grant,grass,31,-9.00E-06,-7.40E-06,-1.04E-05
1,Lim,Grant,ifm,1,0,0,0
1,Lim,Grant,ifm,2,0,0,0
1,Lim,Grant,ifm,3,0,0,0
1,Lim,Grant,ifm,4,0,0,0
1,Lim,Grant,ifm,5,0,0,0
1,Lim,Grant,ifm,6,0,0,0
1,Lim,Grant,ifm,7,0,0,0
1,Lim,Grant,ifm,8,0,0,0
1,Lim,Grant,ifm,9,0,0,0
1,Lim,Grant,ifm,10,0,0,0
1,Lim,Grant,ifm,11,0,0,0
1,Lim,Grant,ifm,12,0,0,0
1,Lim,Grant,ifm,13,0,0,0
1,Lim,Grant,ifm,14,0,0,0
1,Lim,Grant,ifm,15,0,0,0
