Scenario,ScenName,County,Activity,Subactivity,Year,Median,CI_High,CI_Low
1,Lim,Whitman,ag,1cc,31,-0.0004598,-0.0002813,-0.0006491
1,Lim,Whitman,ag,2nt,1,-0.0007164,-0.0003061,-0.0010948
1,Lim,Whitman,ag,2nt,2,-0.0013821,-0.0005924,-0.0021909
1,Lim,Whitman,ag,2nt,3,-0.0021002,-0.0008855,-0.0032927
1,Lim,Whitman,ag,2nt,4,-0.0028063,-0.0012174,-0.0043839
1,Lim,Whitman,ag,2nt,5,-0.0034617,-0.0014886,-0.0054396
1,Lim,Whitman,ag,2nt,6,-0.0041565,-0.001786,-0.0065826
1,Lim,Whitman,ag,2nt,7,-0.0048784,-0.0020838,-0.0076312
1,Lim,Whitman,ag,2nt,8,-0.0053287,-0.0024085,-0.0086067
1,Lim,Whitman,ag,2nt,9,-0.0060161,-0.0025997,-0.0097313
1,Lim,Whitman,ag,2nt,10,-0.0066179,-0.0028653,-0.0107274
1,Lim,Whitman,ag,2nt,11,-0.0069663,-0.0029774,-0.0108584
1,Lim,Whitman,ag,2nt,12,-0.0070318,-0.0030785,-0.0108908
1,Lim,Whitman,ag,2nt,13,-0.0068188,-0.0028895,-0.0108346
1,Lim,Whitman,ag,2nt,14,-0.0069359,-0.0030262,-0.0108901
1,Lim,Whitman,ag,2nt,15,-0.0068464,-0.002954,-0.0108671
1,Lim,Whitman,ag,2nt,16,-0.0071668,-0.0029879,-0.0108994
1,Lim,Whitman,ag,2nt,17,-0.0067784,-0.0030273,-0.0109487
1,Lim,Whitman,ag,2nt,18,-0.0068966,-0.0030849,-0.0109966
1,Lim,Whitman,ag,2nt,19,-0.0065992,-0.002971,-0.0107803
1,Lim,Whitman,ag,2nt,20,-0.0069157,-0.0030665,-0.0107301
1,Lim,Whitman,ag,2nt,21,-0.00698,-0.0030111,-0.0107941
1,Lim,Whitman,ag,2nt,22,-0.0072916,-0.0029294,-0.0109558
1,Lim,Whitman,ag,2nt,23,-0.0072199,-0.0031029,-0.0109079
1,Lim,Whitman,ag,2nt,24,-0.0067979,-0.0029861,-0.0108804
1,Lim,Whitman,ag,2nt,25,-0.0066965,-0.0029495,-0.0109161
1,Lim,Whitman,ag,2nt,26,-0.0069669,-0.0030641,-0.0108498
1,Lim,Whitman,ag,2nt,27,-0.0067283,-0.0029607,-0.0109349
1,Lim,Whitman,ag,2nt,28,-0.0070049,-0.0029843,-0.0109692
1,Lim,Whitman,ag,2nt,29,-0.0069317,-0.0029301,-0.0108317
1,Lim,Whitman,ag,2nt,30,-0.006744,-0.0029759,-0.010794
1,Lim,Whitman,ag,2nt,31,-0.0069243,-0.0029755,-0.0107255
1,Lim,Whitman,ag,3nm,1,-0.0000263,-0.0000163,-0.0000368
1,Lim,Whitman,ag,3nm,2,-0.0000513,-0.0000322,-0.0000737
1,Lim,Whitman,ag,3nm,3,-0.000076,-0.0000482,-0.0001103
1,Lim,Whitman,ag,3nm,4,-0.0001079,-0.0000651,-0.0001464
1,Lim,Whitman,ag,3nm,5,-0.0001305,-0.0000829,-0.0001815
1,Lim,Whitman,ag,3nm,6,-0.0001561,-0.0000962,-0.0002194
1,Lim,Whitman,ag,3nm,7,-0.000187,-0.0001122,-0.0002593
1,Lim,Whitman,ag,3nm,8,-0.0002111,-0.0001292,-0.0002955
1,Lim,Whitman,ag,3nm,9,-0.0002389,-0.0001474,-0.0003322
1,Lim,Whitman,ag,3nm,10,-0.0002643,-0.0001602,-0.0003681
1,Lim,Whitman,ag,3nm,11,-0.0002606,-0.0001589,-0.0003693
1,Lim,Whitman,ag,3nm,12,-0.0002661,-0.0001612,-0.0003703
1,Lim,Whitman,ag,3nm,13,-0.0002626,-0.0001608,-0.000368
1,Lim,Whitman,ag,3nm,14,-0.000259,-0.0001605,-0.0003659
1,Lim,Whitman,ag,3nm,15,-0.0002683,-0.0001628,-0.0003683
1,Lim,Whitman,ag,3nm,16,-0.0002574,-0.0001614,-0.0003673
1,Lim,Whitman,ag,3nm,17,-0.0002654,-0.0001602,-0.0003664
1,Lim,Whitman,ag,3nm,18,-0.0002682,-0.0001594,-0.0003682
1,Lim,Whitman,ag,3nm,19,-0.0002629,-0.0001622,-0.0003667
1,Lim,Whitman,ag,3nm,20,-0.0002625,-0.0001609,-0.0003681
1,Lim,Whitman,ag,3nm,21,-0.0002595,-0.0001594,-0.0003669
1,Lim,Whitman,ag,3nm,22,-0.0002623,-0.0001599,-0.0003643
1,Lim,Whitman,ag,3nm,23,-0.0002645,-0.0001605,-0.0003692
1,Lim,Whitman,ag,3nm,24,-0.0002597,-0.0001607,-0.0003668
1,Lim,Whitman,ag,3nm,25,-0.0002669,-0.0001614,-0.0003678
1,Lim,Whitman,ag,3nm,26,-0.0002651,-0.0001594,-0.0003696
1,Lim,Whitman,ag,3nm,27,-0.000265,-0.0001578,-0.0003698
1,Lim,Whitman,ag,3nm,28,-0.0002703,-0.0001594,-0.0003685
1,Lim,Whitman,ag,3nm,29,-0.0002594,-0.0001603,-0.0003679
1,Lim,Whitman,ag,3nm,30,-0.0002654,-0.0001582,-0.0003663
1,Lim,Whitman,ag,3nm,31,-0.0002656,-0.0001653,-0.0003658
2,Amb,Whitman,ag,1cc,1,-0.0039909,-0.0024042,-0.0056531
2,Amb,Whitman,ag,1cc,2,-0.0080999,-0.0047651,-0.0112605
2,Amb,Whitman,ag,1cc,3,-0.0120276,-0.0071102,-0.0167408
2,Amb,Whitman,ag,1cc,4,-0.0161252,-0.0094194,-0.022679
2,Amb,Whitman,ag,1cc,5,-0.0201136,-0.0117963,-0.028358
2,Amb,Whitman,ag,1cc,6,-0.0240337,-0.0140739,-0.0338872
2,Amb,Whitman,ag,1cc,7,-0.0276387,-0.0169811,-0.0387641
2,Amb,Whitman,ag,1cc,8,-0.0319047,-0.0191186,-0.0446413
2,Amb,Whitman,ag,1cc,9,-0.0362231,-0.0219819,-0.0510318
2,Amb,Whitman,ag,1cc,10,-0.0395142,-0.0242265,-0.0557511
2,Amb,Whitman,ag,1cc,11,-0.0438706,-0.0258125,-0.0625004
2,Amb,Whitman,ag,1cc,12,-0.0481505,-0.0281877,-0.0675936
2,Amb,Whitman,ag,1cc,13,-0.0522872,-0.0308833,-0.0735973
2,Amb,Whitman,ag,1cc,14,-0.0553366,-0.0327546,-0.0785401
2,Amb,Whitman,ag,1cc,15,-0.0591567,-0.0334897,-0.0845194
2,Amb,Whitman,ag,1cc,16,-0.064344,-0.0378051,-0.090805
2,Amb,Whitman,ag,1cc,17,-0.0669916,-0.0408724,-0.0954642
2,Amb,Whitman,ag,1cc,18,-0.0710116,-0.0414297,-0.1011928
2,Amb,Whitman,ag,1cc,19,-0.0776877,-0.0460611,-0.1078729
2,Amb,Whitman,ag,1cc,20,-0.0797763,-0.0466648,-0.1133807
2,Amb,Whitman,ag,1cc,21,-0.0852034,-0.0485401,-0.1189266
2,Amb,Whitman,ag,1cc,22,-0.0882854,-0.0524277,-0.1239036
2,Amb,Whitman,ag,1cc,23,-0.091885,-0.0514489,-0.1294822
2,Amb,Whitman,ag,1cc,24,-0.0961093,-0.0586332,-0.1411135
2,Amb,Whitman,ag,1cc,25,-0.0995095,-0.061189,-0.1407032
2,Amb,Whitman,ag,1cc,26,-0.1041821,-0.0600285,-0.145969
2,Amb,Whitman,ag,1cc,27,-0.1092925,-0.0645257,-0.1499829
2,Amb,Whitman,ag,1cc,28,-0.1101074,-0.0687747,-0.1557101
2,Amb,Whitman,ag,1cc,29,-0.1171919,-0.0682364,-0.1653487
2,Amb,Whitman,ag,1cc,30,-0.1197973,-0.0709742,-0.169268
2,Amb,Whitman,ag,1cc,31,-0.1220133,-0.0738699,-0.1718543
2,Amb,Whitman,ag,2nt,1,-0.0011381,-0.0005074,-0.0018211
2,Amb,Whitman,ag,2nt,2,-0.002329,-0.0009889,-0.0036258
2,Amb,Whitman,ag,2nt,3,-0.003428,-0.0014923,-0.0054045
2,Amb,Whitman,ag,2nt,4,-0.0046716,-0.0020971,-0.007273
2,Amb,Whitman,ag,2nt,5,-0.0056865,-0.0025557,-0.0090232
2,Amb,Whitman,ag,2nt,6,-0.0069691,-0.0029714,-0.010917
2,Amb,Whitman,ag,2nt,7,-0.0080464,-0.0035852,-0.0127337
2,Amb,Whitman,ag,2nt,8,-0.0093989,-0.0040685,-0.0145308
2,Amb,Whitman,ag,2nt,9,-0.0104392,-0.0045759,-0.0163363
2,Amb,Whitman,ag,2nt,10,-0.0113888,-0.0051147,-0.0180218
2,Amb,Whitman,ag,2nt,11,-0.0125812,-0.0056673,-0.0198536
2,Amb,Whitman,ag,2nt,12,-0.0141846,-0.0062003,-0.0219296
2,Amb,Whitman,ag,2nt,13,-0.0150054,-0.0063363,-0.023718
2,Amb,Whitman,ag,2nt,14,-0.0160101,-0.0067742,-0.0254676
2,Amb,Whitman,ag,2nt,15,-0.0171514,-0.0074819,-0.0272221
2,Amb,Whitman,ag,2nt,16,-0.0189138,-0.0082098,-0.0291515
2,Amb,Whitman,ag,2nt,17,-0.0198591,-0.0084167,-0.0307198
2,Amb,Whitman,ag,2nt,18,-0.0200757,-0.008838,-0.0327445
2,Amb,Whitman,ag,2nt,19,-0.0220954,-0.0096037,-0.0344829
2,Amb,Whitman,ag,2nt,20,-0.0229067,-0.0101322,-0.0360783
2,Amb,Whitman,ag,2nt,21,-0.0243663,-0.0104499,-0.0379501
2,Amb,Whitman,ag,2nt,22,-0.0248576,-0.0110544,-0.039761
2,Amb,Whitman,ag,2nt,23,-0.025408,-0.0111028,-0.0415798
2,Amb,Whitman,ag,2nt,24,-0.0268352,-0.0115785,-0.0431573
2,Amb,Whitman,ag,2nt,25,-0.0291671,-0.0122837,-0.0456716
2,Amb,Whitman,ag,2nt,26,-0.0294579,-0.0133245,-0.047389
2,Amb,Whitman,ag,2nt,27,-0.0311284,-0.01375,-0.0490006
2,Amb,Whitman,ag,2nt,28,-0.0321859,-0.0142734,-0.0506714
2,Amb,Whitman,ag,2nt,29,-0.0336432,-0.0141992,-0.0525701
2,Amb,Whitman,ag,2nt,30,-0.0343422,-0.0152402,-0.0541497
2,Amb,Whitman,ag,2nt,31,-0.0369459,-0.0151638,-0.0566618
2,Amb,Whitman,ag,3nm,1,-0.003792,-0.0023173,-0.0053835
2,Amb,Whitman,ag,3nm,2,-0.0077737,-0.0047266,-0.0107002
2,Amb,Whitman,ag,3nm,3,-0.0114463,-0.0070207,-0.0160475
2,Amb,Whitman,ag,3nm,4,-0.0153843,-0.0093052,-0.0213521
2,Amb,Whitman,ag,3nm,5,-0.0188119,-0.0118083,-0.0266506
2,Amb,Whitman,ag,3nm,6,-0.0231019,-0.0140927,-0.0324278
2,Amb,Whitman,ag,3nm,7,-0.0272428,-0.0163662,-0.0374298
2,Amb,Whitman,ag,3nm,8,-0.0313111,-0.0191907,-0.0430175
2,Amb,Whitman,ag,3nm,9,-0.0348234,-0.0210676,-0.0481593
2,Amb,Whitman,ag,3nm,10,-0.0383621,-0.0235191,-0.0540109
2,Amb,Whitman,ag,3nm,11,-0.0393052,-0.0235202,-0.05375
2,Amb,Whitman,ag,3nm,12,-0.0386788,-0.0236024,-0.0535343
2,Amb,Whitman,ag,3nm,13,-0.0379701,-0.0233848,-0.0538376
2,Amb,Whitman,ag,3nm,14,-0.0390868,-0.0232527,-0.0538394
2,Amb,Whitman,ag,3nm,15,-0.0391068,-0.023466,-0.0538106
2,Amb,Whitman,ag,3nm,16,-0.0384142,-0.0233235,-0.0530629
2,Amb,Whitman,ag,3nm,17,-0.0379203,-0.0231972,-0.0533795
2,Amb,Whitman,ag,3nm,18,-0.0386505,-0.023541,-0.0534967
2,Amb,Whitman,ag,3nm,19,-0.0391873,-0.0238954,-0.0535475
2,Amb,Whitman,ag,3nm,20,-0.0371104,-0.0236987,-0.0532953
2,Amb,Whitman,ag,3nm,21,-0.0392681,-0.0230618,-0.0533391
2,Amb,Whitman,ag,3nm,22,-0.0385096,-0.0233911,-0.0534799
2,Amb,Whitman,ag,3nm,23,-0.0381782,-0.0236519,-0.0538029
2,Amb,Whitman,ag,3nm,24,-0.0388049,-0.0231847,-0.0536647
2,Amb,Whitman,ag,3nm,25,-0.0389946,-0.0234383,-0.0539209
2,Amb,Whitman,ag,3nm,26,-0.0377605,-0.0228829,-0.053973
2,Amb,Whitman,ag,3nm,27,-0.0394987,-0.0231811,-0.0537521
2,Amb,Whitman,ag,3nm,28,-0.038932,-0.0236227,-0.0536232
2,Amb,Whitman,ag,3nm,29,-0.0386501,-0.023702,-0.0532244
2,Amb,Whitman,ag,3nm,30,-0.0385334,-0.0232711,-0.0535341
2,Amb,Whitman,ag,3nm,31,-0.0387158,-0.0234422,-0.0536249
3,Mod,Whitman,ag,1cc,1,-0.0001728,-0.0001073,-0.0002429
3,Mod,Whitman,ag,1cc,2,-0.0003472,-0.0002137,-0.0004816
3,Mod,Whitman,ag,1cc,3,-0.0005105,-0.0003007,-0.0007249
3,Mod,Whitman,ag,1cc,4,-0.0006954,-0.0004035,-0.0009723
3,Mod,Whitman,ag,1cc,5,-0.000856,-0.0005049,-0.0012006
3,Mod,Whitman,ag,1cc,6,-0.0010181,-0.0006258,-0.0014605
3,Mod,Whitman,ag,1cc,7,-0.0011946,-0.0006905,-0.0016866
3,Mod,Whitman,ag,1cc,8,-0.00137,-0.0008252,-0.0018702
3,Mod,Whitman,ag,1cc,9,-0.0015327,-0.0008945,-0.0021677
3,Mod,Whitman,ag,1cc,10,-0.0016764,-0.0009848,-0.0024135
3,Mod,Whitman,ag,1cc,11,-0.0018346,-0.0010731,-0.0025814
3,Mod,Whitman,ag,1cc,12,-0.0020039,-0.0012308,-0.0027963
3,Mod,Whitman,ag,1cc,13,-0.0021515,-0.0012307,-0.0030632
3,Mod,Whitman,ag,1cc,14,-0.0022918,-0.0013619,-0.003236
3,Mod,Whitman,ag,1cc,15,-0.002428,-0.0014186,-0.0034292
3,Mod,Whitman,ag,1cc,16,-0.0025499,-0.0015727,-0.0036045
3,Mod,Whitman,ag,1cc,17,-0.0027479,-0.0016829,-0.0038683
3,Mod,Whitman,ag,1cc,18,-0.0028692,-0.0017186,-0.0040477
3,Mod,Whitman,ag,1cc,19,-0.0030012,-0.0016641,-0.0042087
3,Mod,Whitman,ag,1cc,20,-0.003119,-0.001886,-0.0043868
3,Mod,Whitman,ag,1cc,21,-0.0032984,-0.0019459,-0.0046424
3,Mod,Whitman,ag,1cc,22,-0.0034329,-0.0019746,-0.0048068
3,Mod,Whitman,ag,1cc,23,-0.0035535,-0.0022158,-0.0049109
3,Mod,Whitman,ag,1cc,24,-0.0037062,-0.0021539,-0.0052318
3,Mod,Whitman,ag,1cc,25,-0.0038132,-0.0022877,-0.0054154
3,Mod,Whitman,ag,1cc,26,-0.0039989,-0.0023353,-0.005673
3,Mod,Whitman,ag,1cc,27,-0.004138,-0.0025148,-0.0058767
3,Mod,Whitman,ag,1cc,28,-0.0042846,-0.0025969,-0.0059223
3,Mod,Whitman,ag,1cc,29,-0.0044278,-0.0027281,-0.0062287
3,Mod,Whitman,ag,1cc,30,-0.0045893,-0.0026811,-0.0063614
3,Mod,Whitman,ag,1cc,31,-0.0047111,-0.0028015,-0.006684
3,Mod,Whitman,ag,2nt,1,-0.0023105,-0.0010007,-0.003644
3,Mod,Whitman,ag,2nt,2,-0.004625,-0.0020223,-0.007242
3,Mod,Whitman,ag,2nt,3,-0.0070121,-0.0029216,-0.0108992
3,Mod,Whitman,ag,2nt,4,-0.009135,-0.0040239,-0.0145064
3,Mod,Whitman,ag,2nt,5,-0.0119231,-0.0050957,-0.0182485
3,Mod,Whitman,ag,2nt,6,-0.0138032,-0.0059589,-0.0216548
3,Mod,Whitman,ag,2nt,7,-0.0160231,-0.0070952,-0.0253954
3,Mod,Whitman,ag,2nt,8,-0.0186821,-0.0078403,-0.0291898
3,Mod,Whitman,ag,2nt,9,-0.0208153,-0.0089972,-0.0327269
3,Mod,Whitman,ag,2nt,10,-0.0233118,-0.0101592,-0.036274
3,Mod,Whitman,ag,2nt,11,-0.0349477,-0.0147034,-0.0543633
3,Mod,Whitman,ag,2nt,12,-0.0343702,-0.0151179,-0.0541715
3,Mod,Whitman,ag,2nt,13,-0.034815,-0.0154366,-0.0543472
3,Mod,Whitman,ag,2nt,14,-0.0333784,-0.014923,-0.0541876
3,Mod,Whitman,ag,2nt,15,-0.0343717,-0.0146907,-0.0542151
3,Mod,Whitman,ag,2nt,16,-0.0359354,-0.0148483,-0.0543859
3,Mod,Whitman,ag,2nt,17,-0.0357197,-0.0148019,-0.0546222
3,Mod,Whitman,ag,2nt,18,-0.0344812,-0.0144451,-0.0541766
3,Mod,Whitman,ag,2nt,19,-0.0345325,-0.0153041,-0.0542232
3,Mod,Whitman,ag,2nt,20,-0.0338159,-0.0146192,-0.0543399
3,Mod,Whitman,ag,2nt,21,-0.0346878,-0.0150893,-0.0541881
3,Mod,Whitman,ag,2nt,22,-0.0351147,-0.0146565,-0.0542137
3,Mod,Whitman,ag,2nt,23,-0.0349582,-0.0150459,-0.0545244
3,Mod,Whitman,ag,2nt,24,-0.03377,-0.0146379,-0.0541223
3,Mod,Whitman,ag,2nt,25,-0.0352926,-0.0149661,-0.0547298
3,Mod,Whitman,ag,2nt,26,-0.0348597,-0.0147966,-0.0539134
3,Mod,Whitman,ag,2nt,27,-0.0343914,-0.0149331,-0.0546788
3,Mod,Whitman,ag,2nt,28,-0.0339916,-0.0148337,-0.0540807
3,Mod,Whitman,ag,2nt,29,-0.0342196,-0.0147798,-0.0545808
3,Mod,Whitman,ag,2nt,30,-0.0344677,-0.0149292,-0.054462
3,Mod,Whitman,ag,2nt,31,-0.0340735,-0.0147575,-0.0544448
3,Mod,Whitman,ag,3nm,1,-0.0009579,-0.0005845,-0.0013369
3,Mod,Whitman,ag,3nm,2,-0.0019076,-0.0011663,-0.002685
3,Mod,Whitman,ag,3nm,3,-0.0028824,-0.0017634,-0.0040074
3,Mod,Whitman,ag,3nm,4,-0.0037732,-0.0023247,-0.0053608
3,Mod,Whitman,ag,3nm,5,-0.0048883,-0.0029391,-0.0067268
3,Mod,Whitman,ag,3nm,6,-0.005837,-0.0036063,-0.0080543
3,Mod,Whitman,ag,3nm,7,-0.0066697,-0.0041405,-0.0093587
3,Mod,Whitman,ag,3nm,8,-0.0075785,-0.0046974,-0.0107562
3,Mod,Whitman,ag,3nm,9,-0.008613,-0.0052124,-0.0120893
3,Mod,Whitman,ag,3nm,10,-0.0097242,-0.0059163,-0.0134319
3,Mod,Whitman,ag,3nm,11,-0.010047,-0.00621,-0.0142545
3,Mod,Whitman,ag,3nm,12,-0.0111263,-0.006651,-0.0153443
3,Mod,Whitman,ag,3nm,13,-0.0119981,-0.0072721,-0.0162484
3,Mod,Whitman,ag,3nm,14,-0.0121871,-0.0075583,-0.0171673
3,Mod,Whitman,ag,3nm,15,-0.0129279,-0.0079179,-0.0181399
3,Mod,Whitman,ag,3nm,16,-0.0138866,-0.0083909,-0.0191482
3,Mod,Whitman,ag,3nm,17,-0.0144754,-0.0087939,-0.0201417
3,Mod,Whitman,ag,3nm,18,-0.0149171,-0.0091791,-0.0211956
3,Mod,Whitman,ag,3nm,19,-0.0158426,-0.0096143,-0.0218646
3,Mod,Whitman,ag,3nm,20,-0.0162662,-0.0100392,-0.0229004
3,Mod,Whitman,ag,3nm,21,-0.017271,-0.0104311,-0.0240145
3,Mod,Whitman,ag,3nm,22,-0.0176421,-0.0108973,-0.0247744
3,Mod,Whitman,ag,3nm,23,-0.0183734,-0.0114376,-0.0259904
3,Mod,Whitman,ag,3nm,24,-0.0189689,-0.0116332,-0.0268296
3,Mod,Whitman,ag,3nm,25,-0.0200324,-0.0121165,-0.0276011
3,Mod,Whitman,ag,3nm,26,-0.0207005,-0.0127252,-0.0286291
3,Mod,Whitman,ag,3nm,27,-0.0218911,-0.0129324,-0.0297301
3,Mod,Whitman,ag,3nm,28,-0.0221347,-0.0134309,-0.0305503
3,Mod,Whitman,ag,3nm,29,-0.022801,-0.0137068,-0.0315734
3,Mod,Whitman,ag,3nm,30,-0.0234823,-0.0142207,-0.0325871
3,Mod,Whitman,ag,3nm,31,-0.0237513,-0.0145765,-0.0334439
1,Lim,Whitman,grass,1grass,1,-6.60E-06,-5.50E-06,-7.60E-06
1,Lim,Whitman,grass,1grass,2,-1.31E-05,-1.09E-05,-1.52E-05
1,Lim,Whitman,grass,1grass,3,-1.98E-05,-1.64E-05,-2.30E-05
1,Lim,Whitman,grass,1grass,4,-2.64E-05,-2.21E-05,-3.07E-05
1,Lim,Whitman,grass,1grass,5,-3.27E-05,-2.78E-05,-3.79E-05
1,Lim,Whitman,grass,1grass,6,-3.93E-05,-3.25E-05,-4.51E-05
1,Lim,Whitman,grass,1grass,7,-4.61E-05,-3.90E-05,-5.32E-05
1,Lim,Whitman,grass,1grass,8,-5.25E-05,-4.35E-05,-6.09E-05
1,Lim,Whitman,grass,1grass,9,-5.89E-05,-4.97E-05,-6.89E-05
1,Lim,Whitman,grass,1grass,10,-6.58E-05,-5.48E-05,-7.62E-05
1,Lim,Whitman,grass,1grass,11,-6.56E-05,-5.49E-05,-7.63E-05
1,Lim,Whitman,grass,1grass,12,-6.58E-05,-5.47E-05,-7.60E-05
1,Lim,Whitman,grass,1grass,13,-6.58E-05,-5.49E-05,-7.69E-05
1,Lim,Whitman,grass,1grass,14,-6.60E-05,-5.55E-05,-7.70E-05
1,Lim,Whitman,grass,1grass,15,-6.58E-05,-5.60E-05,-7.59E-05
1,Lim,Whitman,grass,1grass,16,-6.59E-05,-5.43E-05,-7.55E-05
1,Lim,Whitman,grass,1grass,17,-6.55E-05,-5.50E-05,-7.68E-05
1,Lim,Whitman,grass,1grass,18,-6.58E-05,-5.55E-05,-7.63E-05
1,Lim,Whitman,grass,1grass,19,-6.61E-05,-5.49E-05,-7.67E-05
1,Lim,Whitman,grass,1grass,20,-6.57E-05,-5.54E-05,-7.62E-05
1,Lim,Whitman,grass,1grass,21,-6.57E-05,-5.55E-05,-7.54E-05
1,Lim,Whitman,grass,1grass,22,-6.59E-05,-5.51E-05,-7.64E-05
1,Lim,Whitman,grass,1grass,23,-6.59E-05,-5.50E-05,-7.72E-05
1,Lim,Whitman,grass,1grass,24,-6.55E-05,-5.51E-05,-7.65E-05
1,Lim,Whitman,grass,1grass,25,-6.57E-05,-5.52E-05,-7.61E-05
1,Lim,Whitman,grass,1grass,26,-6.57E-05,-5.50E-05,-7.60E-05
1,Lim,Whitman,grass,1grass,27,-6.58E-05,-5.49E-05,-7.68E-05
1,Lim,Whitman,grass,1grass,28,-6.59E-05,-5.55E-05,-7.71E-05
1,Lim,Whitman,grass,1grass,29,-6.60E-05,-5.50E-05,-7.67E-05
1,Lim,Whitman,grass,1grass,30,-6.55E-05,-5.47E-05,-7.62E-05
1,Lim,Whitman,grass,1grass,31,-6.59E-05,-5.46E-05,-7.67E-05
2,Amb,Whitman,grass,1grass,1,-0.0000655,-0.0000546,-0.0000767
2,Amb,Whitman,grass,1grass,2,-0.0001314,-0.0001106,-0.0001525
2,Amb,Whitman,grass,1grass,3,-0.0001959,-0.0001659,-0.0002293
2,Amb,Whitman,grass,1grass,4,-0.000262,-0.0002228,-0.000305
2,Amb,Whitman,grass,1grass,5,-0.0003277,-0.0002744,-0.0003809
2,Amb,Whitman,grass,1grass,6,-0.0003959,-0.0003322,-0.0004601
2,Amb,Whitman,grass,1grass,7,-0.0004608,-0.000384,-0.0005408
2,Amb,Whitman,grass,1grass,8,-0.0005266,-0.0004373,-0.000611
2,Amb,Whitman,grass,1grass,9,-0.0005914,-0.0004962,-0.0006927
2,Amb,Whitman,grass,1grass,10,-0.0006542,-0.0005499,-0.0007622
2,Amb,Whitman,grass,1grass,11,-0.0006598,-0.0005602,-0.0007689
2,Amb,Whitman,grass,1grass,12,-0.0006602,-0.000557,-0.0007695
2,Amb,Whitman,grass,1grass,13,-0.0006569,-0.000552,-0.0007698
2,Amb,Whitman,grass,1grass,14,-0.000661,-0.0005488,-0.0007723
2,Amb,Whitman,grass,1grass,15,-0.0006578,-0.0005472,-0.0007667
2,Amb,Whitman,grass,1grass,16,-0.0006581,-0.0005522,-0.0007682
2,Amb,Whitman,grass,1grass,17,-0.0006543,-0.0005491,-0.0007633
2,Amb,Whitman,grass,1grass,18,-0.0006587,-0.0005544,-0.0007708
2,Amb,Whitman,grass,1grass,19,-0.0006569,-0.0005443,-0.000765
2,Amb,Whitman,grass,1grass,20,-0.0006611,-0.0005533,-0.000765
2,Amb,Whitman,grass,1grass,21,-0.000655,-0.0005525,-0.0007647
2,Amb,Whitman,grass,1grass,22,-0.0006522,-0.0005373,-0.0007627
2,Amb,Whitman,grass,1grass,23,-0.0006609,-0.0005547,-0.0007694
2,Amb,Whitman,grass,1grass,24,-0.0006546,-0.0005465,-0.000758
2,Amb,Whitman,grass,1grass,25,-0.0006578,-0.0005542,-0.0007633
2,Amb,Whitman,grass,1grass,26,-0.0006603,-0.0005448,-0.0007632
2,Amb,Whitman,grass,1grass,27,-0.0006579,-0.0005466,-0.0007678
2,Amb,Whitman,grass,1grass,28,-0.0006602,-0.0005495,-0.0007584
2,Amb,Whitman,grass,1grass,29,-0.0006596,-0.0005483,-0.0007689
2,Amb,Whitman,grass,1grass,30,-0.0006569,-0.0005512,-0.0007661
2,Amb,Whitman,grass,1grass,31,-0.0006615,-0.0005502,-0.0007662
3,Mod,Whitman,grass,1grass,1,-0.0000329,-0.0000272,-0.000038
3,Mod,Whitman,grass,1grass,2,-0.0000656,-0.0000549,-0.0000774
3,Mod,Whitman,grass,1grass,3,-0.0000981,-0.0000812,-0.0001149
3,Mod,Whitman,grass,1grass,4,-0.000131,-0.0001091,-0.0001528
3,Mod,Whitman,grass,1grass,5,-0.0001653,-0.0001388,-0.0001908
3,Mod,Whitman,grass,1grass,6,-0.0001965,-0.0001637,-0.0002312
3,Mod,Whitman,grass,1grass,7,-0.0002307,-0.0001915,-0.0002684
3,Mod,Whitman,grass,1grass,8,-0.0002618,-0.0002206,-0.000308
3,Mod,Whitman,grass,1grass,9,-0.0002955,-0.0002465,-0.0003407
3,Mod,Whitman,grass,1grass,10,-0.0003274,-0.0002721,-0.0003812
3,Mod,Whitman,grass,1grass,11,-0.0003452,-0.0002862,-0.0004047
3,Mod,Whitman,grass,1grass,12,-0.0003605,-0.0003009,-0.0004204
3,Mod,Whitman,grass,1grass,13,-0.0003759,-0.000314,-0.000441
3,Mod,Whitman,grass,1grass,14,-0.0003911,-0.0003197,-0.0004577
3,Mod,Whitman,grass,1grass,15,-0.0004078,-0.00034,-0.0004699
3,Mod,Whitman,grass,1grass,16,-0.0004219,-0.0003537,-0.0004918
3,Mod,Whitman,grass,1grass,17,-0.0004391,-0.0003708,-0.0005111
3,Mod,Whitman,grass,1grass,18,-0.0004523,-0.0003774,-0.0005261
3,Mod,Whitman,grass,1grass,19,-0.0004709,-0.0003912,-0.0005536
3,Mod,Whitman,grass,1grass,20,-0.0004851,-0.0004083,-0.0005697
3,Mod,Whitman,grass,1grass,21,-0.0005006,-0.000415,-0.0005781
3,Mod,Whitman,grass,1grass,22,-0.000513,-0.0004288,-0.0006032
3,Mod,Whitman,grass,1grass,23,-0.0005298,-0.0004475,-0.0006217
3,Mod,Whitman,grass,1grass,24,-0.0005521,-0.0004602,-0.0006384
3,Mod,Whitman,grass,1grass,25,-0.0005674,-0.0004668,-0.0006596
3,Mod,Whitman,grass,1grass,26,-0.0005778,-0.0004773,-0.0006658
3,Mod,Whitman,grass,1grass,27,-0.0005954,-0.0004984,-0.0006919
3,Mod,Whitman,grass,1grass,28,-0.0006091,-0.0005185,-0.0007143
3,Mod,Whitman,grass,1grass,29,-0.0006226,-0.0005157,-0.0007266
